File,Word,Sum_Dist,Syllables,Length,Correlation,M05,M14,F03,M07,M08,M01,M10,M11,F04,M04,F05,M12,M16,F02,M09
B1_UW1,naturalization,4622.9074457345,6,14,0.8760501432,17.3913043478,42.8571428571,0,21.0526315789,66.6666666667,21.0526315789,56,30.7692307692,33.3333333333,0,66.6666666667,13.3333333333,21.0526315789,30,32
B2_UW36,authoritative,2736.9381123115,6,13,0.6666893389,47.619047619,45.4545454545,33.3333333333,20,54.5454545455,28.5714285714,76.9230769231,20,25,25,52.1739130435,10.5263157895,40,27.2727272727,27.2727272727
B1_UW23,autobiography,4505.5754442238,5,13,0.0414943498,33.3333333333,23.5294117647,13.3333333333,40,19.0476190476,28.5714285714,23.0769230769,12.5,22.2222222222,13.3333333333,21.0526315789,25,24,16.6666666667,25
B1_UW36,exactitude,3330.0033125304,5,10,0.8528405294,21.0526315789,42.1052631579,16.6666666667,23.5294117647,47.619047619,20,57.1428571429,22.2222222222,40,23.5294117647,57.1428571429,14.2857142857,23.5294117647,23.5294117647,35.2941176471
B1_UW4,irresolute,3277.4689528093,5,10,0.8359556304,20.6896551724,73.6842105263,0,26.6666666667,52.6315789474,14.2857142857,58.8235294118,15.3846153846,26.6666666667,0,35.2941176471,0,15.3846153846,35.2941176471,44.4444444444
B1_UW41,inalienable,3082.381508947,5,11,0.6261785744,31.25,47.0588235294,16.6666666667,30.7692307692,47.619047619,42.1052631579,35.2941176471,21.0526315789,44.4444444444,23.5294117647,43.4782608696,0,50,23.5294117647,37.5
B1_UW45,legislature,4122.1439292708,5,11,0.7549628079,60.8695652174,42.1052631579,15.3846153846,31.5789473684,64,26.6666666667,60,40,42.1052631579,14.2857142857,47.619047619,0,25,40,25
B1_UW47,overshadowed,3351.8017127397,5,12,0.7416064659,22.2222222222,37.5,14.2857142857,44.4444444444,92.3076923077,31.5789473684,72,34.7826086957,42.1052631579,13.3333333333,51.8518518519,25,47.619047619,43.4782608696,70
B1_UW5,psychological,5007.6937612279,5,13,0.5156383219,33.3333333333,42.8571428571,26.6666666667,28.5714285714,26.0869565217,11.7647058824,14.8148148148,20,12.5,12.5,38.4615384615,0,36.3636363636,30.7692307692,54.5454545455
B1_UW68,dissatisfaction,4517.4585116972,5,15,0.7173079515,50,74.0740740741,10,17.3913043478,41.0256410256,38.0952380952,60,45.4545454545,0,21.0526315789,56.25,10.5263157895,38.4615384615,22.2222222222,46.6666666667
B2_UW22,agricultural,3541.8379333808,5,12,0.7644405579,45.4545454545,42.1052631579,14.2857142857,33.3333333333,43.4782608696,18.1818181818,32,20,19.0476190476,0,38.4615384615,11.1111111111,28.5714285714,27.2727272727,33.3333333333
B2_UW30,apothecary,2920.7489230028,5,10,0.7054513343,45.4545454545,66.6666666667,37.5,23.5294117647,56,42.8571428571,63.1578947368,44.4444444444,44.4444444444,26.6666666667,28.5714285714,14.2857142857,38.0952380952,38.0952380952,57.1428571429
B3_UW50,exaggerate,3626.9108166609,5,10,0.5470562897,50,25,0,12.5,54.5454545455,18.1818181818,27.2727272727,28.5714285714,26.6666666667,15.3846153846,26.0869565217,15.3846153846,35.2941176471,28.5714285714,17.3913043478
B3_UW73,inexhaustible,3344.5266866049,5,13,0.6928855967,24,30,0,18.1818181818,59.2592592593,32.2580645161,25,41.6666666667,32,14.2857142857,36.3636363636,0,20,30.7692307692,30.7692307692
B1_UW10,entertainer,3763.7034521994,4,11,0.6457718752,50,33.3333333333,26.6666666667,40,56,15.3846153846,40,37.5,50,40,52.6315789474,30.7692307692,47.0588235294,27.2727272727,57.1428571429
B1_UW11,gentlewoman,2835.9803930555,4,11,0.8474045807,52.1739130435,55.5555555556,15.3846153846,25,70,23.5294117647,58.3333333333,47.0588235294,60.8695652174,40,60,28.5714285714,21.0526315789,27.2727272727,52.6315789474
B1_UW13,hypothesis,3294.2504443949,4,10,0.5675852995,20,55.5555555556,16.6666666667,28.5714285714,47.619047619,27.2727272727,52.1739130435,42.8571428571,11.1111111111,42.8571428571,38.0952380952,18.1818181818,14.2857142857,37.5,52.1739130435
B1_UW15,merchandise,2667.3870940359,4,11,0.7213261022,22.2222222222,42.1052631579,16.6666666667,33.3333333333,76.9230769231,20,40,50,30,15.3846153846,50,30.7692307692,52.6315789474,13.3333333333,47.619047619
B1_UW16,nevertheless,3156.7956955144,4,12,0.8356654166,26.0869565217,66.6666666667,0,0,66.6666666667,25,72,22.2222222222,47.619047619,14.2857142857,37.5,0,0,22.2222222222,47.619047619
B1_UW17,Pennsylvania,4322.181493164,4,12,0.6621096504,38.0952380952,40,15.3846153846,19.0476190476,78.2608695652,19.0476190476,21.0526315789,0,27.2727272727,0,32,0,9.5238095238,24,42.1052631579
B1_UW3,frugality,3953.5348429435,4,9,0.6880665709,42.1052631579,23.5294117647,16.6666666667,15.3846153846,55.5555555556,11.1111111111,10.989010989,33.3333333333,42.8571428571,16.6666666667,57.1428571429,0,27.2727272727,16.6666666667,44.4444444444
B1_UW33,composure,2139.1627199112,4,9,0.5512224371,37.5,26.6666666667,28.5714285714,18.1818181818,72.7272727273,14.2857142857,75,37.5,44.4444444444,18.1818181818,35.2941176471,18.1818181818,44.4444444444,42.8571428571,15.3846153846
B1_UW35,equilibrium,5817.3591035145,4,11,0.817726867,26.3157894737,41.6666666667,16.6666666667,28.5714285714,45.4545454545,14.2857142857,45.4545454545,31.5789473684,30,16.6666666667,20,11.1111111111,19.0476190476,18.1818181818,42.1052631579
B1_UW50,promulgate,2398.0754300165,4,10,0.604927248,10.5263157895,44.4444444444,0,42.8571428571,57.1428571429,22.2222222222,40,26.6666666667,26.6666666667,26.6666666667,47.0588235294,15.3846153846,11.7647058824,25,19.0476190476
B1_UW52,adulation,4622.9074457345,4,9,0.5911405762,31.5789473684,35.2941176471,0,26.6666666667,77.7777777778,36.3636363636,60,40,31.5789473684,40,66.6666666667,20,28.5714285714,20,11.7647058824
B1_UW6,supervision,2973.5357531108,4,11,0.8362492651,33.3333333333,40,0,11.7647058824,75,15.3846153846,72.7272727273,50,36.3636363636,13.3333333333,38.0952380952,0,13.3333333333,18.1818181818,28.5714285714
B1_UW66,cobblestones,2265.2021078421,4,12,0.7769925226,50,54.5454545455,28.5714285714,25,71.4285714286,44.4444444444,66.6666666667,33.3333333333,40,0,38.0952380952,14.2857142857,22.2222222222,31.5789473684,45.4545454545
B1_UW67,Copenhagen,1816.8599293145,4,10,0.6242439687,54.5454545455,50,26.6666666667,14.2857142857,42.1052631579,35.2941176471,55.5555555556,16.6666666667,35.2941176471,30.7692307692,52.1739130435,13.3333333333,37.5,44.4444444444,38.0952380952
B1_UW7,able-bodied,4346.5321537824,4,11,0.435760703,37.037037037,35.2941176471,13.3333333333,25,19.0476190476,37.5,21.0526315789,23.5294117647,16.6666666667,0,22.2222222222,0,28.5714285714,22.2222222222,30
B1_UW70,futurity,2417.0956292581,4,8,0.7331507667,34.7826086957,52.6315789474,0,20,21.0526315789,14.2857142857,50,18.1818181818,37.5,12.5,21.0526315789,0,12.5,16.6666666667,26.6666666667
B1_UW74,hallelujah,3427.7986335258,4,10,0.4029039601,35.2941176471,44.4444444444,16.6666666667,26.0869565217,40,30.7692307692,26.6666666667,28.5714285714,44.4444444444,33.3333333333,13.0434782609,0,33.3333333333,14.2857142857,30.7692307692
B1_UW77,immovable,3434.6670054899,4,9,0.6401449212,21.0526315789,57.1428571429,0,14.2857142857,22.2222222222,12.5,55.5555555556,37.5,26.6666666667,15.3846153846,45.4545454545,33.3333333333,62.5,12.5,42.8571428571
B1_UW78,interwoven,3591.05262487,4,10,0.7436328372,21.0526315789,76.1904761905,24,25,84.2105263158,44.4444444444,77.7777777778,22.2222222222,36.3636363636,14.2857142857,40,0,40,26.6666666667,45.4545454545
B1_UW85,telephone,3020.7577419047,4,9,0.8078004024,37.5,50,0,30.7692307692,53.3333333333,33.3333333333,35.2941176471,26.6666666667,36.3636363636,0,42.8571428571,16.6666666667,22.2222222222,35.2941176471,40
B2_UW15,abbreviated,3707.9030510065,4,11,0.6040625753,45.4545454545,20,14.2857142857,23.5294117647,69.5652173913,28.5714285714,30,25,41.6666666667,28.5714285714,43.4782608696,14.2857142857,21.0526315789,20.6896551724,42.1052631579
B2_UW21,advantageous,3145.976603874,4,12,0.6297160365,33.3333333333,60,0,22.2222222222,51.8518518519,40,59.2592592593,11.7647058824,38.0952380952,13.3333333333,50,42.1052631579,35.2941176471,44.4444444444,36.3636363636
B2_UW28,anybody,4778.097257758,4,7,0.7630672036,30.7692307692,66.6666666667,0,50,30.7692307692,33.3333333333,71.4285714286,22.2222222222,57.1428571429,0,47.0588235294,0,20,13.3333333333,53.3333333333
B2_UW31,appreciable,3665.3882025221,4,11,0.7552335085,18.1818181818,42.1052631579,16.6666666667,20,45.4545454545,26.6666666667,55.5555555556,35.2941176471,11.7647058824,14.2857142857,58.3333333333,0,13.3333333333,17.3913043478,20.6896551724
B2_UW45,beleaguering,3987.4964875305,4,12,0.6371364507,19.512195122,72.7272727273,13.3333333333,11.7647058824,33.3333333333,13.3333333333,47.619047619,23.5294117647,33.3333333333,0,17.3913043478,13.3333333333,0,30,21.0526315789
B2_UW5,re-united,4966.8571115011,4,9,0.6583292724,25,46.1538461538,0,12.5,44.4444444444,15.3846153846,42.8571428571,28.5714285714,40,36.3636363636,28.5714285714,0,47.0588235294,26.6666666667,30.7692307692
B2_UW68,celebrity,2533.3237102608,4,9,0.6061413793,47.0588235294,25,16.6666666667,14.2857142857,28.5714285714,16.6666666667,44.4444444444,16.6666666667,44.4444444444,0,28.5714285714,0,42.8571428571,14.2857142857,20
B2_UW76,displeasure,2791.9243341576,4,11,0.8716287018,50,47.0588235294,0,11.7647058824,84.6153846154,21.0526315789,54.5454545455,30.7692307692,60,15.3846153846,57.1428571429,0,44.4444444444,28.5714285714,50
B3_UW3,Fayetteville,2777.0409943598,4,12,0.310210879,35.2941176471,37.5,21.0526315789,33.3333333333,42.1052631579,45.4545454545,63.1578947368,37.5,40,40,34.7826086957,0,27.2727272727,42.1052631579,10.5263157895
B3_UW34,sympathize,3911.35707729,4,10,0.3908598581,21.0526315789,16.6666666667,18.1818181818,26.6666666667,50,26.6666666667,44.4444444444,26.6666666667,23.5294117647,28.5714285714,21.0526315789,16.6666666667,0,23.5294117647,33.3333333333
B3_UW39,wherewithal,3231.7316308674,4,11,0.6569814297,33.3333333333,36.3636363636,30.7692307692,35.2941176471,66.6666666667,18.6046511628,66.6666666667,37.5,25,37.5,72.7272727273,37.5,37.5,27.2727272727,40
B3_UW42,Massachusetts,3427.7986335258,4,13,0.6721178294,52.1739130435,63.1578947368,0,11.1111111111,29.6296296296,11.1111111111,58.3333333333,28.5714285714,34.4827586207,22.2222222222,37.037037037,0,10.5263157895,58.3333333333,40
B3_UW43,designate,2317.925761337,4,9,0.7347124516,50,40,0,0,53.3333333333,30,66.6666666667,33.3333333333,50,15.3846153846,54.5454545455,18.1818181818,40,62.5,55.5555555556
B3_UW44,forgetfulness,2597.0321503686,4,13,0.5751525226,33.3333333333,54.5454545455,35.2941176471,18.1818181818,76.9230769231,33.3333333333,54.5454545455,19.0476190476,21.0526315789,33.3333333333,48,13.3333333333,38.4615384615,28.5714285714,25
B3_UW46,southeasterly,5015.4553110012,4,13,0.5552762842,45.4545454545,41.6666666667,26.6666666667,21.0526315789,53.8461538462,23.5294117647,68.9655172414,21.0526315789,20,26.6666666667,21.5384615385,13.3333333333,50,30,40
B3_UW51,multiflora,3693.8286076011,4,10,0.5287467689,33.3333333333,47.619047619,42.1052631579,44.4444444444,66.6666666667,26.6666666667,50,21.0526315789,31.5789473684,40,70,33.3333333333,13.3333333333,11.1111111111,44.4444444444
B3_UW52,observation,3225.3681900461,4,11,0.7435455875,26.0869565217,57.1428571429,0,19.0476190476,72,50,78.2608695652,30.303030303,42.1052631579,15.3846153846,40,12.5,20,31.5789473684,36.3636363636
B3_UW53,professionals,2553.1660522684,4,13,0.6323499739,30,22.2222222222,22.2222222222,33.3333333333,78.5714285714,35.2941176471,72,26.0869565217,40,13.3333333333,41.6666666667,33.3333333333,47.619047619,25,61.5384615385
B3_UW54,roly-poly,4611.1091105093,4,9,0.7085435709,40,15.3846153846,15.3846153846,28.5714285714,52.6315789474,30,66.6666666667,35.2941176471,40,0,60,13.3333333333,17.3913043478,30.7692307692,28.5714285714
B3_UW55,thirty-five,4266.7688786525,4,11,0.6088305583,13.3333333333,13.3333333333,13.3333333333,10,83.3333333333,11.1111111111,66.6666666667,15.3846153846,10,0,22.2222222222,0,37.5,10.5263157895,21.0526315789
B3_UW57,washerwoman,2265.6647728185,4,11,0.7079329925,35.2941176471,58.3333333333,0,22.2222222222,56,44.4444444444,76.1904761905,12.5,44.4444444444,28.5714285714,46.1538461538,30.7692307692,35.2941176471,26.6666666667,52.6315789474
B3_UW65,convenience,3665.3882025221,4,11,0.4862925505,13.3333333333,14.2857142857,15.3846153846,14.2857142857,63.1578947368,22.2222222222,58.8235294118,0,42.1052631579,0,31.5789473684,15.3846153846,55.5555555556,31.5789473684,26.6666666667
B3_UW68,episode,3020.7577419047,4,7,0.2331930489,30.7692307692,16.6666666667,36.3636363636,20,35.2941176471,18.1818181818,30.7692307692,15.3846153846,44.4444444444,22.2222222222,25,20,30.7692307692,47.0588235294,66.6666666667
B3_UW69,equilibrium,5817.3591035145,4,11,0.6674215001,28.5714285714,50,16.6666666667,12.5,19.0476190476,11.7647058824,54.5454545455,14.2857142857,28.5714285714,16.6666666667,27.2727272727,13.3333333333,35.2941176471,9.0909090909,30
B3_UW80,praiseworthy,3825.0837800548,4,12,0.7593246064,37.5,31.5789473684,0,50,61.5384615385,25,80,23.5294117647,55.5555555556,13.3333333333,76.1904761905,28.5714285714,37.5,20.6896551724,47.0588235294
B1_C11,Paragraph,3243.5409170894,3,9,0.6948895508,8,50,0,18.1818181818,58.8235294118,11.7647058824,40,16.6666666667,10.5263157895,0,12.5,16.6666666667,15.3846153846,26.0869565217,40
B1_C12,Sentence,2490.7268630229,3,8,0.2156380899,28.5714285714,15.3846153846,0,0,53.3333333333,18.1818181818,18.1818181818,46.1538461538,28.5714285714,46.1538461538,26.6666666667,16.6666666667,25,33.3333333333,15.3846153846
B1_C2,Backspace,2289.2549454574,3,9,0.6900309596,10.5263157895,26.6666666667,16.6666666667,28.5714285714,42.8571428571,11.7647058824,47.0588235294,13.3333333333,14.2857142857,15.3846153846,70.5882352941,0,14.2857142857,23.5294117647,30.7692307692
B1_C3,Delete,2378.6186102087,3,6,0.2491673292,40,20,0,0,40,28.5714285714,0,40,54.5454545455,25,33.3333333333,22.2222222222,60,25,40
B1_LN,November,2369.9247634465,3,8,0.8505808324,23.5294117647,47.0588235294,20,26.6666666667,50,16.6666666667,66.6666666667,30.7692307692,47.0588235294,18.1818181818,37.5,0,37.5,13.3333333333,58.8235294118
B1_UW14,lethargy,3275.5489361358,3,8,0.4137753674,47.0588235294,15.3846153846,0,25,20.6896551724,25,44.4444444444,46.1538461538,15.3846153846,28.5714285714,40,0,23.5294117647,16.6666666667,14.2857142857
B1_UW18,rejoinder,5425.644680185,3,9,0.8148387212,33.3333333333,66.6666666667,0,40,78.2608695652,33.3333333333,72.7272727273,37.5,24,40,61.5384615385,0,23.5294117647,30.7692307692,63.1578947368
B1_UW2,faithfulness,3072.9275611495,3,12,0.6031807771,47.619047619,31.5789473684,14.2857142857,11.1111111111,66.6666666667,40,26.0869565217,22.2222222222,13.3333333333,0,57.1428571429,31.5789473684,26.6666666667,22.2222222222,45.4545454545
B1_UW20,vouchsafe,2945.0527656158,3,9,0.621630799,42.8571428571,53.3333333333,0,14.2857142857,50,18.1818181818,55.5555555556,33.3333333333,22.2222222222,15.3846153846,22.2222222222,20,33.3333333333,31.5789473684,10
B1_UW21,achieve,2508.7357050104,3,7,0.4466392834,37.5,53.3333333333,0,28.5714285714,37.5,40,42.8571428571,40,36.3636363636,22.2222222222,42.8571428571,20,54.5454545455,60,25
B1_UW24,avenues,3109.6257245596,3,7,0.7011765386,33.3333333333,46.1538461538,22.2222222222,18.1818181818,71.4285714286,44.4444444444,85.7142857143,44.4444444444,46.1538461538,18.1818181818,42.8571428571,0,20,61.5384615385,53.3333333333
B1_UW25,babyhood,3723.1891402872,3,8,0.7781988359,23.5294117647,50,0,22.2222222222,77.7777777778,26.6666666667,35.2941176471,40,28.5714285714,0,55.5555555556,0,14.2857142857,53.3333333333,42.8571428571
B1_UW26,behavior,2882.3439450539,3,8,0.7018766379,35.2941176471,57.1428571429,18.1818181818,0,73.6842105263,30.7692307692,44.4444444444,20,33.3333333333,28.5714285714,55.5555555556,0,33.3333333333,40,28.5714285714
B1_UW29,casualties,3948.1053131051,3,10,0.7559613959,37.037037037,47.619047619,0,20,60.8695652174,22.2222222222,63.1578947368,37.5,40,30.7692307692,62.5,0,26.6666666667,57.1428571429,30
B1_UW30,cheshire,2323.3551533374,3,8,0.5533675396,25,25,0,18.1818181818,30,47.619047619,62.5,30.7692307692,40,30.7692307692,87.5,0,47.0588235294,16.6666666667,28.5714285714
B1_UW32,circular,1923.9878705996,3,8,0.6956097654,26.6666666667,16.6666666667,0,15.3846153846,47.619047619,26.6666666667,40,18.1818181818,30.7692307692,16.6666666667,71.4285714286,0,28.5714285714,14.2857142857,22.2222222222
B1_UW34,epithet,3091.2682854077,3,7,0.5728691202,9.5238095238,42.8571428571,0,18.1818181818,15.3846153846,15.3846153846,46.1538461538,30.7692307692,33.3333333333,16.6666666667,42.8571428571,40,22.2222222222,13.3333333333,33.3333333333
B1_UW42,inquirers,4294.1003856028,3,9,0.7454527077,33.3333333333,50,0,0,50,35.2941176471,42.1052631579,28.5714285714,57.1428571429,26.6666666667,47.0588235294,15.3846153846,30.7692307692,26.6666666667,40
B1_UW44,journalism,3404.5320676405,3,10,0.5752166952,30,11.1111111111,18.1818181818,0,52.6315789474,10.5263157895,40,0,25,15.3846153846,40,16.6666666667,0,25,40
B1_UW46,moustache,2104.8972615652,3,9,0.40364135,71.4285714286,26.6666666667,33.3333333333,37.5,42.1052631579,25,53.3333333333,13.3333333333,26.6666666667,30.7692307692,37.5,20,40,25,62.5
B1_UW48,perpetual,3036.5800143002,3,9,0.6641870093,26.6666666667,37.5,0,0,35.2941176471,32,66.6666666667,22.2222222222,33.3333333333,15.3846153846,33.3333333333,15.3846153846,33.3333333333,22.2222222222,21.0526315789
B1_UW53,advice,2328.3815507273,3,6,0.6005783805,37.5,21.4285714286,25,33.3333333333,76.9230769231,16.6666666667,60,18.1818181818,36.3636363636,0,36.3636363636,22.2222222222,33.3333333333,15.3846153846,20
B1_UW54,amethysts,2219.3180353798,3,9,0.5993791554,42.1052631579,18.1818181818,20,20,28.5714285714,15.3846153846,47.0588235294,46.1538461538,15.3846153846,18.1818181818,42.8571428571,20,36.3636363636,26.6666666667,47.0588235294
B1_UW56,ashamed,2326.8161792233,3,7,0.7414565355,37.5,40,0,36.3636363636,55.5555555556,50,80,30.7692307692,72.7272727273,16.6666666667,80,25,15.3846153846,30.7692307692,61.5384615385
B1_UW58,azure,2622.8690243514,3,5,0.78673678,25,44.4444444444,0,40,54.5454545455,0,36.3636363636,22.2222222222,18.1818181818,14.2857142857,40,0,0,0,66.6666666667
B1_UW59,beguile,3637.4162910794,3,7,0.3134610629,15.3846153846,54.5454545455,30.7692307692,20,15.3846153846,28.5714285714,76.9230769231,50,30.7692307692,22.2222222222,36.3636363636,20,16.6666666667,50,12.5
B1_UW60,Birmingham,2295.5529993914,3,10,0.5860634704,25,33.3333333333,33.3333333333,0,33.3333333333,26.6666666667,44.4444444444,12.5,35.2941176471,13.3333333333,63.1578947368,0,33.3333333333,30.7692307692,23.5294117647
B1_UW62,chatterbox,2920.4459051739,3,10,0.6299456553,13.3333333333,42.8571428571,37.5,22.2222222222,70,14.8148148148,52.6315789474,26.6666666667,33.3333333333,11.7647058824,66.6666666667,15.3846153846,50,42.1052631579,23.5294117647
B1_UW69,employment,5057.3160228933,3,10,0.3308555904,20,10.5263157895,0,25,47.619047619,40,63.1578947368,30.7692307692,10,46.1538461538,52.6315789474,18.1818181818,22.2222222222,22.2222222222,22.2222222222
B1_UW71,gigantic,2679.310648872,3,8,0.6117555253,45.4545454545,30.7692307692,0,0,37.5,40,33.3333333333,11.7647058824,40,0,31.25,16.6666666667,12.5,30.7692307692,52.6315789474
B1_UW75,haranguing,2223.0991676925,3,10,0.5874744172,38.0952380952,34.7826086957,0,15.3846153846,53.3333333333,11.7647058824,73.6842105263,0,37.5,42.8571428571,55.5555555556,0,33.3333333333,53.3333333333,33.3333333333
B1_UW80,massage,1548.84194301,3,7,0.4545919937,36.3636363636,54.5454545455,0,21.0526315789,14.2857142857,11.7647058824,46.1538461538,33.3333333333,40,0,50,33.3333333333,44.4444444444,60,15.3846153846
B1_UW94,banana,2857.7113156317,3,6,0.5413612076,66.6666666667,30.7692307692,0,20,28.5714285714,0,54.5454545455,0,25,0,33.3333333333,0,33.3333333333,46.1538461538,18.1818181818
B2_C11,Paragraph,3243.5409170894,3,9,0.3464167692,14.2857142857,37.5,12.5,0,44.4444444444,20,62.5,0,40,36.3636363636,14.2857142857,0,28.5714285714,22.2222222222,0
B2_C12,Sentence,2490.7268630229,3,8,0.1802918388,42.8571428571,0,20,16.6666666667,53.3333333333,20,16.6666666667,16.6666666667,33.3333333333,22.2222222222,37.5,0,16.6666666667,53.3333333333,15.3846153846
B2_C2,Backspace,2289.2549454574,3,9,0.7030683496,26.6666666667,50,0,28.5714285714,26.6666666667,12.5,50,15.3846153846,30.7692307692,16.6666666667,47.0588235294,15.3846153846,33.3333333333,8.3333333333,14.2857142857
B2_C3,Delete,2378.6186102087,3,6,0.3860295877,40,20,0,0,30.7692307692,11.1111111111,20,44.4444444444,54.5454545455,0,57.1428571429,25,60,57.1428571429,20
B2_LN,November,2369.9247634465,3,8,0.6697542985,37.5,47.0588235294,20,33.3333333333,50,18.1818181818,75,46.1538461538,42.1052631579,36.3636363636,70.5882352941,36.3636363636,16.6666666667,15.3846153846,25
B2_UW11,supreme,2391.7408128046,3,7,0.2311883676,33.3333333333,28.5714285714,20,33.3333333333,28.5714285714,42.8571428571,42.8571428571,30.7692307692,22.2222222222,20,50,44.4444444444,0,15.3846153846,26.6666666667
B2_UW12,toothache,2359.1577271135,3,9,0.4494121493,40,23.5294117647,16.6666666667,15.3846153846,42.8571428571,15.3846153846,25,0,46.1538461538,28.5714285714,42.8571428571,0,30.7692307692,46.1538461538,42.8571428571
B2_UW13,unusual,1988.4290254311,3,7,0.5943927368,14.2857142857,52.1739130435,0,9.5238095238,40,28.5714285714,47.619047619,0,50,22.2222222222,66.6666666667,33.3333333333,25,28.5714285714,30.7692307692
B2_UW16,ablutions,3572.535832578,3,9,0.6916418866,44.4444444444,52.1739130435,0,13.3333333333,55.5555555556,18.1818181818,58.8235294118,42.1052631579,35.2941176471,33.3333333333,28.5714285714,0,18.1818181818,47.0588235294,30
B2_UW17,absolve,2683.2789712564,3,7,0.222599875,33.3333333333,16.6666666667,0,26.6666666667,42.8571428571,42.8571428571,30.7692307692,36.3636363636,14.2857142857,16.6666666667,18.1818181818,22.2222222222,36.3636363636,40,36.3636363636
B2_UW19,adhesion,3639.6064624697,3,8,0.6091254613,42.8571428571,54.5454545455,0,16.6666666667,30.7692307692,62.5,61.5384615385,28.5714285714,61.5384615385,20,62.5,0,50,16.6666666667,33.3333333333
B2_UW2,needlepoint,4769.8930239825,3,11,0.7262490298,55.5555555556,63.1578947368,0,12.5,75,20,12.5,42.8571428571,40,0,76.1904761905,30.7692307692,31.5789473684,13.3333333333,33.3333333333
B2_UW20,adjacent,3183.5378376398,3,8,0.7249338093,25,57.1428571429,10.5263157895,30.7692307692,50,42.8571428571,50,14.2857142857,36.3636363636,0,50,20,15.3846153846,14.2857142857,28.5714285714
B2_UW23,allure,1524.709972515,3,6,0.7012681756,18.1818181818,35.2941176471,0,0,36.3636363636,18.1818181818,18.1818181818,22.2222222222,46.1538461538,0,66.6666666667,22.2222222222,0,25,46.1538461538
B2_UW27,anxieties,5476.1927349019,3,9,0.561293198,40,66.6666666667,0,50,47.0588235294,33.3333333333,62.5,16.6666666667,50,25,57.1428571429,57.1428571429,40,33.3333333333,42.8571428571
B2_UW29,anything,2765.0737972985,3,8,0.3321061045,47.0588235294,42.8571428571,40,14.2857142857,47.0588235294,40,33.3333333333,30.7692307692,75,50,88.8888888889,0,61.5384615385,52.6315789474,28.5714285714
B2_UW3,Nuremberg,1621.6035961412,3,9,0.6293034172,12.5,28.5714285714,0,14.2857142857,47.0588235294,13.3333333333,20,14.2857142857,25,15.3846153846,44.4444444444,30.7692307692,0,14.2857142857,37.5
B2_UW32,apprehend,2499.7355811932,3,9,0.7329614302,47.0588235294,44.4444444444,16.6666666667,13.3333333333,42.1052631579,42.8571428571,42.1052631579,35.2941176471,42.8571428571,0,77.7777777778,36.3636363636,28.5714285714,28.5714285714,58.8235294118
B2_UW34,astounded,2827.762085011,3,9,0.8285180989,44.4444444444,71.4285714286,20,40,73.6842105263,25,73.6842105263,26.6666666667,30.7692307692,15.3846153846,62.5,33.3333333333,13.3333333333,40,60
B2_UW35,atrocious,2054.7408513968,3,9,0.2609300088,47.0588235294,21.0526315789,16.6666666667,28.5714285714,42.1052631579,28.5714285714,44.4444444444,28.5714285714,40,40,42.1052631579,16.6666666667,50,23.5294117647,11.1111111111
B2_UW37,aversion,1817.8814470832,3,8,0.4802649679,25,30.7692307692,0,54.5454545455,73.6842105263,26.6666666667,66.6666666667,30.7692307692,46.1538461538,40,34.2857142857,36.3636363636,46.1538461538,26.6666666667,42.8571428571
B2_UW38,bachelor,3024.3519353856,3,8,0.6097596884,15.3846153846,36.3636363636,20,33.3333333333,53.3333333333,33.3333333333,53.3333333333,16.6666666667,25,20,28.5714285714,20,18.1818181818,16.6666666667,42.8571428571
B2_UW4,pennyworth,3416.9860455331,3,10,0.1779949002,35.2941176471,13.3333333333,0,40,18.1818181818,33.3333333333,54.5454545455,33.3333333333,14.2857142857,15.3846153846,50,35.2941176471,26.6666666667,40,12.5
B2_UW41,battlefield,3948.1053131051,3,11,0.6576944028,35.2941176471,31.5789473684,15.3846153846,23.5294117647,42.1052631579,11.7647058824,76.1904761905,26.6666666667,37.5,15.3846153846,33.3333333333,15.3846153846,38.0952380952,40,26.6666666667
B2_UW42,battlements,2791.4528155934,3,11,0.5334321162,42.1052631579,31.5789473684,0,33.3333333333,66.6666666667,44.4444444444,60,30.7692307692,26.6666666667,26.6666666667,73.6842105263,40,0,44.4444444444,35.2941176471
B2_UW43,battleship,3648.1744740099,3,10,0.6096464417,11.7647058824,42.1052631579,16.6666666667,37.5,60,33.3333333333,37.5,25,14.2857142857,15.3846153846,52.6315789474,0,0,22.2222222222,25
B2_UW57,boulevard,1585.4632118602,3,9,0.6866180381,23.8095238095,58.8235294118,33.3333333333,33.3333333333,46.1538461538,14.2857142857,40,22.2222222222,31.5789473684,16.6666666667,23.5294117647,0,26.6666666667,20,50
B2_UW60,brotherhood,1842.0309608217,3,11,0.5813203175,25,20,26.6666666667,15.3846153846,72,15.3846153846,57.1428571429,28.5714285714,50,26.6666666667,50,0,33.3333333333,47.0588235294,23.5294117647
B2_UW65,butterflies,2662.0988158307,3,11,0.7436389711,43.4782608696,35.2941176471,14.2857142857,21.0526315789,52.6315789474,22.2222222222,80,12.5,28.5714285714,14.2857142857,45.4545454545,0,12.5,26.6666666667,30
B2_UW66,candlelight,3767.751158822,3,11,0.6548896859,37.5,37.5,15.3846153846,0,52.6315789474,33.3333333333,47.0588235294,11.7647058824,20,30.7692307692,52.6315789474,23.5294117647,21.0526315789,20,50
